CSDUID,CSD,Period,IndicatorSummaryDescription,UnitOfMeasure,OriginalValue
4819006,Grande Prairie County No. 1,2011,Well Count,,88.00000
4819006,Grande Prairie County No. 1,2012,Well Count,,62.00000
4819006,Grande Prairie County No. 1,2013,Well Count,,68.00000
4819006,Grande Prairie County No. 1,2014,Well Count,,85.00000
4819006,Grande Prairie County No. 1,2015,Well Count,,21.00000
4819006,Grande Prairie County No. 1,2016,Well Count,,24.00000
4819006,Grande Prairie County No. 1,2017,Well Count,,79.00000
4819006,Grande Prairie County No. 1,2018,Well Count,,112.00000
4819006,Grande Prairie County No. 1,2019,Well Count,,124.00000
4819006,Grande Prairie County No. 1,2020,Well Count,,100.00000
4819006,Grande Prairie County No. 1,2021,Well Count,,190.00000
4819006,Grande Prairie County No. 1,2022,Well Count,,175.00000
4812004,Bonnyville No. 87,2022,Well Count,,828.00000
4812004,Bonnyville No. 87,2003,Well Count,,458.00000
4812004,Bonnyville No. 87,2004,Well Count,,443.00000
4812004,Bonnyville No. 87,2005,Well Count,,460.00000
4812004,Bonnyville No. 87,2006,Well Count,,654.00000
4812004,Bonnyville No. 87,2007,Well Count,,813.00000
4812004,Bonnyville No. 87,2008,Well Count,,630.00000
4812004,Bonnyville No. 87,2009,Well Count,,498.00000
4812004,Bonnyville No. 87,2010,Well Count,,587.00000
4812004,Bonnyville No. 87,2011,Well Count,,542.00000
4812004,Bonnyville No. 87,2012,Well Count,,559.00000
4812004,Bonnyville No. 87,2013,Well Count,,1276.00000
4812004,Bonnyville No. 87,2014,Well Count,,1238.00000
4812004,Bonnyville No. 87,2015,Well Count,,534.00000
4812004,Bonnyville No. 87,2016,Well Count,,402.00000
4812004,Bonnyville No. 87,2017,Well Count,,624.00000
4812004,Bonnyville No. 87,2018,Well Count,,697.00000
4812004,Bonnyville No. 87,2019,Well Count,,289.00000
4812004,Bonnyville No. 87,2020,Well Count,,134.00000
4812004,Bonnyville No. 87,2021,Well Count,,389.00000
4812014,St. Paul County No. 19,2003,Well Count,,258.00000
4812014,St. Paul County No. 19,2004,Well Count,,124.00000
4812014,St. Paul County No. 19,2005,Well Count,,165.00000
4812014,St. Paul County No. 19,2006,Well Count,,99.00000
4812014,St. Paul County No. 19,2007,Well Count,,110.00000
4812014,St. Paul County No. 19,2008,Well Count,,102.00000
4812014,St. Paul County No. 19,2009,Well Count,,142.00000
4812014,St. Paul County No. 19,2010,Well Count,,179.00000
4812014,St. Paul County No. 19,2011,Well Count,,261.00000
4812014,St. Paul County No. 19,2012,Well Count,,207.00000
4812014,St. Paul County No. 19,2013,Well Count,,245.00000
4812014,St. Paul County No. 19,2014,Well Count,,235.00000
4812014,St. Paul County No. 19,2015,Well Count,,22.00000
4812014,St. Paul County No. 19,2016,Well Count,,38.00000
4812014,St. Paul County No. 19,2017,Well Count,,105.00000
4812014,St. Paul County No. 19,2018,Well Count,,60.00000
4812014,St. Paul County No. 19,2019,Well Count,,7.00000
4812014,St. Paul County No. 19,2020,Well Count,,9.00000
4812014,St. Paul County No. 19,2021,Well Count,,28.00000
4812014,St. Paul County No. 19,2022,Well Count,,150.00000
4812022,Smoky Lake County,2022,Well Count,,43.00000
4812022,Smoky Lake County,2003,Well Count,,49.00000
4812022,Smoky Lake County,2004,Well Count,,45.00000
4812022,Smoky Lake County,2005,Well Count,,99.00000
4812022,Smoky Lake County,2006,Well Count,,59.00000
4812022,Smoky Lake County,2007,Well Count,,38.00000
4812022,Smoky Lake County,2008,Well Count,,24.00000
4812022,Smoky Lake County,2009,Well Count,,12.00000
4812022,Smoky Lake County,2010,Well Count,,5.00000
4812022,Smoky Lake County,2011,Well Count,,12.00000
4812022,Smoky Lake County,2012,Well Count,,6.00000
4812022,Smoky Lake County,2013,Well Count,,9.00000
4812022,Smoky Lake County,2014,Well Count,,65.00000
4812022,Smoky Lake County,2016,Well Count,,19.00000
4812022,Smoky Lake County,2017,Well Count,,16.00000
4812022,Smoky Lake County,2020,Well Count,,19.00000
4812022,Smoky Lake County,2021,Well Count,,70.00000
4819071,Peace No. 135,2003,Well Count,,2.00000
4819071,Peace No. 135,2004,Well Count,,5.00000
4819071,Peace No. 135,2005,Well Count,,8.00000
4819071,Peace No. 135,2006,Well Count,,19.00000
4819071,Peace No. 135,2007,Well Count,,7.00000
4819071,Peace No. 135,2008,Well Count,,2.00000
4819071,Peace No. 135,2009,Well Count,,6.00000
4819071,Peace No. 135,2010,Well Count,,9.00000
4819071,Peace No. 135,2011,Well Count,,7.00000
4819071,Peace No. 135,2012,Well Count,,5.00000
4819071,Peace No. 135,2013,Well Count,,3.00000
4819071,Peace No. 135,2014,Well Count,,12.00000
4819071,Peace No. 135,2015,Well Count,,2.00000
4819071,Peace No. 135,2016,Well Count,,3.00000
4819071,Peace No. 135,2017,Well Count,,28.00000
4819071,Peace No. 135,2018,Well Count,,14.00000
4819071,Peace No. 135,2019,Well Count,,5.00000
4819071,Peace No. 135,2020,Well Count,,2.00000
4819071,Peace No. 135,2021,Well Count,,1.00000
4819071,Peace No. 135,2022,Well Count,,7.00000
4814028,Improvement District No. 25 Willmore Wilderness,2007,Well Count,,0.00000
4814028,Improvement District No. 25 Willmore Wilderness,2003,Well Count,,0.00000
4814028,Improvement District No. 25 Willmore Wilderness,2004,Well Count,,0.00000
4814028,Improvement District No. 25 Willmore Wilderness,2005,Well Count,,0.00000
4814028,Improvement District No. 25 Willmore Wilderness,2006,Well Count,,0.00000
4815007,Crowsnest Pass,2003,Well Count,,0.00000
4815007,Crowsnest Pass,2004,Well Count,,0.00000
4815007,Crowsnest Pass,2005,Well Count,,0.00000
4815007,Crowsnest Pass,2006,Well Count,,1.00000
4815007,Crowsnest Pass,2007,Well Count,,0.00000
4815007,Crowsnest Pass,2012,Well Count,,0.00000
4815013,Kananaskis,2012,Well Count,,0.00000
4815013,Kananaskis,2003,Well Count,,4.00000
4815013,Kananaskis,2004,Well Count,,2.00000
4815013,Kananaskis,2005,Well Count,,4.00000
4815013,Kananaskis,2006,Well Count,,8.00000
4815013,Kananaskis,2007,Well Count,,2.00000
4815013,Kananaskis,2008,Well Count,,1.00000
4815013,Kananaskis,2010,Well Count,,2.00000
4815015,Bighorn No. 8,2003,Well Count,,20.00000
4815015,Bighorn No. 8,2004,Well Count,,13.00000
4815015,Bighorn No. 8,2005,Well Count,,8.00000
4815015,Bighorn No. 8,2006,Well Count,,11.00000
4815015,Bighorn No. 8,2007,Well Count,,11.00000
4815015,Bighorn No. 8,2008,Well Count,,8.00000
4815015,Bighorn No. 8,2009,Well Count,,6.00000
4815015,Bighorn No. 8,2010,Well Count,,2.00000
4815015,Bighorn No. 8,2012,Well Count,,8.00000
4815015,Bighorn No. 8,2014,Well Count,,1.00000
4815015,Bighorn No. 8,2019,Well Count,,2.00000
4815015,Bighorn No. 8,2021,Well Count,,1.00000
4815033,Jasper,2007,Well Count,,0.00000
4815033,Jasper,2003,Well Count,,0.00000
4815033,Jasper,2004,Well Count,,0.00000
4815033,Jasper,2005,Well Count,,0.00000
4815033,Jasper,2006,Well Count,,0.00000
4815037,Improvement District No. 12 Jasper Park,2003,Well Count,,0.00000
4815037,Improvement District No. 12 Jasper Park,2004,Well Count,,0.00000
4815037,Improvement District No. 12 Jasper Park,2005,Well Count,,0.00000
4815037,Improvement District No. 12 Jasper Park,2006,Well Count,,0.00000
4815037,Improvement District No. 12 Jasper Park,2007,Well Count,,0.00000
4815045,Ranchland No. 66,2012,Well Count,,0.00000
4815045,Ranchland No. 66,2003,Well Count,,10.00000
4815045,Ranchland No. 66,2004,Well Count,,7.00000
4815045,Ranchland No. 66,2005,Well Count,,5.00000
4815045,Ranchland No. 66,2006,Well Count,,8.00000
4815045,Ranchland No. 66,2007,Well Count,,5.00000
4815045,Ranchland No. 66,2008,Well Count,,1.00000
4815045,Ranchland No. 66,2009,Well Count,,1.00000
4815045,Ranchland No. 66,2010,Well Count,,2.00000
4815045,Ranchland No. 66,2011,Well Count,,1.00000
4816037,Wood Buffalo,2003,Well Count,,1700.00000
4816037,Wood Buffalo,2004,Well Count,,1863.00000
4816037,Wood Buffalo,2005,Well Count,,1935.00000
4816037,Wood Buffalo,2006,Well Count,,2328.00000
4816037,Wood Buffalo,2007,Well Count,,2836.00000
4816037,Wood Buffalo,2008,Well Count,,3172.00000
4816037,Wood Buffalo,2009,Well Count,,1268.00000
4816037,Wood Buffalo,2010,Well Count,,1125.00000
4816037,Wood Buffalo,2011,Well Count,,1984.00000
4816037,Wood Buffalo,2012,Well Count,,2052.00000
4816037,Wood Buffalo,2013,Well Count,,2334.00000
4816037,Wood Buffalo,2014,Well Count,,1915.00000
4816037,Wood Buffalo,2015,Well Count,,792.00000
4816037,Wood Buffalo,2016,Well Count,,492.00000
4816037,Wood Buffalo,2017,Well Count,,529.00000
4816037,Wood Buffalo,2018,Well Count,,688.00000
4816037,Wood Buffalo,2019,Well Count,,899.00000
4816037,Wood Buffalo,2020,Well Count,,407.00000
4816037,Wood Buffalo,2021,Well Count,,605.00000
4816037,Wood Buffalo,2022,Well Count,,614.00000
4810068,Improvement District No. 13 Elk Island,2007,Well Count,,0.00000
4810068,Improvement District No. 13 Elk Island,2003,Well Count,,0.00000
4810068,Improvement District No. 13 Elk Island,2004,Well Count,,0.00000
4810068,Improvement District No. 13 Elk Island,2005,Well Count,,0.00000
4810068,Improvement District No. 13 Elk Island,2006,Well Count,,0.00000
4811012,Leduc County,2003,Well Count,,39.00000
4811012,Leduc County,2004,Well Count,,61.00000
4811012,Leduc County,2005,Well Count,,50.00000
4811012,Leduc County,2006,Well Count,,37.00000
4811012,Leduc County,2007,Well Count,,27.00000
4811012,Leduc County,2008,Well Count,,34.00000
4811012,Leduc County,2009,Well Count,,14.00000
4811012,Leduc County,2010,Well Count,,48.00000
4811012,Leduc County,2011,Well Count,,41.00000
4811012,Leduc County,2012,Well Count,,54.00000
4811012,Leduc County,2013,Well Count,,36.00000
4811012,Leduc County,2014,Well Count,,47.00000
4811012,Leduc County,2015,Well Count,,17.00000
4811012,Leduc County,2016,Well Count,,17.00000
4811012,Leduc County,2017,Well Count,,30.00000
4811012,Leduc County,2018,Well Count,,31.00000
4811012,Leduc County,2019,Well Count,,27.00000
4811012,Leduc County,2020,Well Count,,9.00000
4811012,Leduc County,2021,Well Count,,29.00000
4811012,Leduc County,2022,Well Count,,24.00000
4811001,Wetaskiwin County No. 10,2022,Well Count,,24.00000
4811001,Wetaskiwin County No. 10,2003,Well Count,,131.00000
4811001,Wetaskiwin County No. 10,2004,Well Count,,142.00000
4811001,Wetaskiwin County No. 10,2005,Well Count,,171.00000
4811001,Wetaskiwin County No. 10,2006,Well Count,,185.00000
4811001,Wetaskiwin County No. 10,2007,Well Count,,131.00000
4811001,Wetaskiwin County No. 10,2008,Well Count,,161.00000
4811001,Wetaskiwin County No. 10,2009,Well Count,,36.00000
4811001,Wetaskiwin County No. 10,2010,Well Count,,79.00000
4811001,Wetaskiwin County No. 10,2011,Well Count,,112.00000
4811001,Wetaskiwin County No. 10,2012,Well Count,,59.00000
4811001,Wetaskiwin County No. 10,2013,Well Count,,39.00000
4811001,Wetaskiwin County No. 10,2014,Well Count,,36.00000
4811001,Wetaskiwin County No. 10,2015,Well Count,,10.00000
4811001,Wetaskiwin County No. 10,2016,Well Count,,16.00000
4811001,Wetaskiwin County No. 10,2017,Well Count,,24.00000
4811001,Wetaskiwin County No. 10,2018,Well Count,,35.00000
4811001,Wetaskiwin County No. 10,2019,Well Count,,27.00000
4811001,Wetaskiwin County No. 10,2020,Well Count,,25.00000
4811001,Wetaskiwin County No. 10,2021,Well Count,,24.00000
4817076,Northern Lights County,2003,Well Count,,201.00000
4817076,Northern Lights County,2004,Well Count,,114.00000
4817076,Northern Lights County,2005,Well Count,,181.00000
4817076,Northern Lights County,2006,Well Count,,209.00000
4817076,Northern Lights County,2007,Well Count,,118.00000
4817076,Northern Lights County,2008,Well Count,,77.00000
4817076,Northern Lights County,2009,Well Count,,14.00000
4817076,Northern Lights County,2010,Well Count,,14.00000
4817076,Northern Lights County,2011,Well Count,,24.00000
4817076,Northern Lights County,2012,Well Count,,10.00000
4817076,Northern Lights County,2013,Well Count,,7.00000
4817076,Northern Lights County,2014,Well Count,,14.00000
4817076,Northern Lights County,2015,Well Count,,8.00000
4817076,Northern Lights County,2016,Well Count,,6.00000
4817076,Northern Lights County,2017,Well Count,,9.00000
4817076,Northern Lights County,2018,Well Count,,4.00000
4817076,Northern Lights County,2019,Well Count,,0.00000
4817076,Northern Lights County,2021,Well Count,,1.00000
4817076,Northern Lights County,2022,Well Count,,2.00000
4813036,Thorhild County,2022,Well Count,,174.00000
4813036,Thorhild County,2003,Well Count,,17.00000
4813036,Thorhild County,2004,Well Count,,21.00000
4813036,Thorhild County,2005,Well Count,,31.00000
4813036,Thorhild County,2006,Well Count,,35.00000
4813036,Thorhild County,2007,Well Count,,21.00000
4813036,Thorhild County,2008,Well Count,,31.00000
4813036,Thorhild County,2009,Well Count,,8.00000
4813036,Thorhild County,2010,Well Count,,12.00000
4813036,Thorhild County,2011,Well Count,,26.00000
4813036,Thorhild County,2012,Well Count,,8.00000
4813036,Thorhild County,2013,Well Count,,30.00000
4813036,Thorhild County,2014,Well Count,,5.00000
4813036,Thorhild County,2016,Well Count,,25.00000
4813036,Thorhild County,2017,Well Count,,40.00000
4813036,Thorhild County,2019,Well Count,,23.00000
4813036,Thorhild County,2020,Well Count,,9.00000
4813036,Thorhild County,2021,Well Count,,111.00000
4813044,Athabasca County,2003,Well Count,,46.00000
4813044,Athabasca County,2004,Well Count,,27.00000
4813044,Athabasca County,2005,Well Count,,28.00000
4813044,Athabasca County,2006,Well Count,,39.00000
4813044,Athabasca County,2007,Well Count,,48.00000
4813044,Athabasca County,2008,Well Count,,40.00000
4813044,Athabasca County,2009,Well Count,,13.00000
4813044,Athabasca County,2010,Well Count,,10.00000
4813044,Athabasca County,2011,Well Count,,7.00000
4813044,Athabasca County,2012,Well Count,,2.00000
4813044,Athabasca County,2013,Well Count,,2.00000
4813044,Athabasca County,2017,Well Count,,2.00000
4813044,Athabasca County,2018,Well Count,,17.00000
4813044,Athabasca County,2019,Well Count,,40.00000
4813044,Athabasca County,2020,Well Count,,69.00000
4813044,Athabasca County,2021,Well Count,,386.00000
4813044,Athabasca County,2022,Well Count,,321.00000
4817033,Lesser Slave River No.124,2022,Well Count,,2258.00000
4817033,Lesser Slave River No.124,2003,Well Count,,58.00000
4817033,Lesser Slave River No.124,2004,Well Count,,79.00000
4817033,Lesser Slave River No.124,2005,Well Count,,99.00000
4817033,Lesser Slave River No.124,2006,Well Count,,120.00000
4817033,Lesser Slave River No.124,2007,Well Count,,128.00000
4817033,Lesser Slave River No.124,2008,Well Count,,52.00000
4817033,Lesser Slave River No.124,2009,Well Count,,28.00000
4817033,Lesser Slave River No.124,2010,Well Count,,33.00000
4817033,Lesser Slave River No.124,2011,Well Count,,33.00000
4817033,Lesser Slave River No.124,2012,Well Count,,40.00000
4817033,Lesser Slave River No.124,2013,Well Count,,23.00000
4817033,Lesser Slave River No.124,2014,Well Count,,5.00000
4817033,Lesser Slave River No.124,2015,Well Count,,2.00000
4817033,Lesser Slave River No.124,2016,Well Count,,23.00000
4817033,Lesser Slave River No.124,2017,Well Count,,192.00000
4817033,Lesser Slave River No.124,2018,Well Count,,475.00000
4817033,Lesser Slave River No.124,2019,Well Count,,748.00000
4817033,Lesser Slave River No.124,2020,Well Count,,448.00000
4817033,Lesser Slave River No.124,2021,Well Count,,1567.00000
4810058,Lamont County,2003,Well Count,,113.00000
4810058,Lamont County,2004,Well Count,,89.00000
4810058,Lamont County,2005,Well Count,,83.00000
4810058,Lamont County,2006,Well Count,,80.00000
4810058,Lamont County,2007,Well Count,,49.00000
4810058,Lamont County,2008,Well Count,,61.00000
4810058,Lamont County,2009,Well Count,,16.00000
4810058,Lamont County,2010,Well Count,,45.00000
4810058,Lamont County,2011,Well Count,,54.00000
4810058,Lamont County,2012,Well Count,,46.00000
4810058,Lamont County,2013,Well Count,,42.00000
4810058,Lamont County,2014,Well Count,,11.00000
4810058,Lamont County,2015,Well Count,,3.00000
4810058,Lamont County,2016,Well Count,,7.00000
4810058,Lamont County,2017,Well Count,,11.00000
4810058,Lamont County,2018,Well Count,,24.00000
4810058,Lamont County,2019,Well Count,,52.00000
4810058,Lamont County,2020,Well Count,,49.00000
4810058,Lamont County,2021,Well Count,,105.00000
4810058,Lamont County,2022,Well Count,,179.00000
4810048,Two Hills County No. 21,2022,Well Count,,32.00000
4810048,Two Hills County No. 21,2003,Well Count,,74.00000
4810048,Two Hills County No. 21,2004,Well Count,,77.00000
4810048,Two Hills County No. 21,2005,Well Count,,109.00000
4810048,Two Hills County No. 21,2006,Well Count,,100.00000
4810048,Two Hills County No. 21,2007,Well Count,,47.00000
4810048,Two Hills County No. 21,2008,Well Count,,35.00000
4810048,Two Hills County No. 21,2009,Well Count,,21.00000
4810048,Two Hills County No. 21,2010,Well Count,,76.00000
4810048,Two Hills County No. 21,2011,Well Count,,50.00000
4810048,Two Hills County No. 21,2012,Well Count,,79.00000
4810048,Two Hills County No. 21,2013,Well Count,,73.00000
4810048,Two Hills County No. 21,2014,Well Count,,76.00000
4810048,Two Hills County No. 21,2016,Well Count,,1.00000
4810048,Two Hills County No. 21,2017,Well Count,,16.00000
4810048,Two Hills County No. 21,2018,Well Count,,21.00000
4810048,Two Hills County No. 21,2020,Well Count,,8.00000
4810048,Two Hills County No. 21,2021,Well Count,,6.00000
4814003,Yellowhead County,2003,Well Count,,512.00000
4814003,Yellowhead County,2004,Well Count,,690.00000
4814003,Yellowhead County,2005,Well Count,,869.00000
4814003,Yellowhead County,2006,Well Count,,865.00000
4814003,Yellowhead County,2007,Well Count,,581.00000
4814003,Yellowhead County,2008,Well Count,,595.00000
4814003,Yellowhead County,2009,Well Count,,250.00000
4814003,Yellowhead County,2010,Well Count,,465.00000
4814003,Yellowhead County,2011,Well Count,,600.00000
4814003,Yellowhead County,2012,Well Count,,436.00000
4814003,Yellowhead County,2013,Well Count,,639.00000
4814003,Yellowhead County,2014,Well Count,,711.00000
4814003,Yellowhead County,2015,Well Count,,406.00000
4814003,Yellowhead County,2016,Well Count,,260.00000
4814003,Yellowhead County,2017,Well Count,,437.00000
4814003,Yellowhead County,2018,Well Count,,289.00000
4814003,Yellowhead County,2019,Well Count,,197.00000
4814003,Yellowhead County,2020,Well Count,,166.00000
4814003,Yellowhead County,2021,Well Count,,235.00000
4814003,Yellowhead County,2022,Well Count,,247.00000
